2024-07-19 21:12:31,801 DEBUG   HandlerThread:2189381 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-41-generic-x86_64-with-glibc2.31', 'python': '3.11.5', 'heartbeatAt': '2024-07-19T21:12:31.789502', 'startedAt': '2024-07-19T21:12:31.298563', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '<python with no main file>', 'codePathLocal': None, 'git': {'remote': 'https://github.com/JackCai1206/transformer_arithmetic_v2.git', 'commit': '385120d00e8b63dd23b7dc207b01ff3267283705'}, 'email': 'jackcai1206@gmail.com', 'root': '/workspaces/anaconda/mamba_arithmetic', 'host': '53f90274c9ae', 'username': 'vscode', 'executable': '/opt/conda/bin/python', 'cpu_count': 32, 'cpu_count_logical': 64, 'cpu_freq': {'current': 2.23690625, 'min': 2200.0, 'max': 3700.0}, 'cpu_freq_per_core': [{'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.198, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 4.299, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 1.866, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.199, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 1.864, 'min': 2200.0, 'max': 3700.0}, {'current': 1.865, 'min': 2200.0, 'max': 3700.0}, {'current': 2.798, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.198, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.8, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.198, 'min': 2200.0, 'max': 3700.0}], 'disk': {'/': {'total': 3666.450019836426, 'used': 1344.6252937316895}}, 'gpu': 'NVIDIA GeForce RTX 3090', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}, {'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}], 'memory': {'total': 251.53662872314453}}
2024-07-19 21:12:31,801 INFO    HandlerThread:2189381 [system_monitor.py:probe():224] Finished collecting system info
2024-07-19 21:12:31,801 INFO    HandlerThread:2189381 [system_monitor.py:probe():227] Publishing system info
2024-07-19 21:12:31,801 DEBUG   HandlerThread:2189381 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2024-07-19 21:12:31,802 DEBUG   HandlerThread:2189381 [system_info.py:_save_pip():68] Saving pip packages done
2024-07-19 21:12:31,802 DEBUG   HandlerThread:2189381 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2024-07-19 21:12:32,601 INFO    Thread-12 :2189381 [dir_watcher.py:_on_file_created():271] file/dir created: /workspaces/anaconda/mamba_arithmetic/plotting/wandb/run-20240719_211231-9brl51la/files/requirements.txt
2024-07-19 21:12:32,602 INFO    Thread-12 :2189381 [dir_watcher.py:_on_file_created():271] file/dir created: /workspaces/anaconda/mamba_arithmetic/plotting/wandb/run-20240719_211231-9brl51la/files/conda-environment.yaml
2024-07-19 21:12:37,025 DEBUG   HandlerThread:2189381 [system_info.py:_save_conda():87] Saving conda packages done
2024-07-19 21:12:37,026 INFO    HandlerThread:2189381 [system_monitor.py:probe():229] Finished publishing system info
2024-07-19 21:12:37,027 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: status_report
2024-07-19 21:12:37,028 DEBUG   SenderThread:2189381 [sender.py:send():382] send: files
2024-07-19 21:12:37,028 INFO    SenderThread:2189381 [sender.py:_save_file():1392] saving file wandb-metadata.json with policy now
2024-07-19 21:12:37,328 INFO    wandb-upload_0:2189381 [upload_job.py:push():131] Uploaded file /tmp/tmpfz3fmt27wandb/uw55x7ov-wandb-metadata.json
2024-07-19 21:12:37,602 INFO    Thread-12 :2189381 [dir_watcher.py:_on_file_modified():288] file/dir modified: /workspaces/anaconda/mamba_arithmetic/plotting/wandb/run-20240719_211231-9brl51la/files/conda-environment.yaml
2024-07-19 21:12:37,602 INFO    Thread-12 :2189381 [dir_watcher.py:_on_file_created():271] file/dir created: /workspaces/anaconda/mamba_arithmetic/plotting/wandb/run-20240719_211231-9brl51la/files/wandb-metadata.json
2024-07-19 21:12:42,029 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: status_report
2024-07-19 21:12:46,716 INFO    StreamThr :2189381 [internal.py:wandb_internal():86] W&B internal server running at pid: 2189381, started at: 2024-07-19 21:12:46.715927
2024-07-19 21:12:46,718 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: status
2024-07-19 21:12:46,724 INFO    WriterThread:2189381 [datastore.py:open_for_write():85] open: /workspaces/anaconda/mamba_arithmetic/plotting/wandb/run-20240719_211246-z2tx9aui/run-z2tx9aui.wandb
2024-07-19 21:12:46,724 DEBUG   SenderThread:2189381 [sender.py:send():382] send: header
2024-07-19 21:12:46,731 DEBUG   SenderThread:2189381 [sender.py:send():382] send: run
2024-07-19 21:12:46,938 INFO    SenderThread:2189381 [dir_watcher.py:__init__():211] watching files in: /workspaces/anaconda/mamba_arithmetic/plotting/wandb/run-20240719_211246-z2tx9aui/files
2024-07-19 21:12:46,938 INFO    SenderThread:2189381 [sender.py:_start_run_threads():1136] run started: z2tx9aui with start time 1721423566.71562
2024-07-19 21:12:46,949 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: check_version
2024-07-19 21:12:46,949 DEBUG   SenderThread:2189381 [sender.py:send_request():409] send_request: check_version
2024-07-19 21:12:47,030 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: status_report
2024-07-19 21:12:47,052 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: run_start
2024-07-19 21:12:47,053 DEBUG   HandlerThread:2189381 [system_info.py:__init__():32] System info init
2024-07-19 21:12:47,053 DEBUG   HandlerThread:2189381 [system_info.py:__init__():47] System info init done
2024-07-19 21:12:47,053 INFO    HandlerThread:2189381 [system_monitor.py:start():194] Starting system monitor
2024-07-19 21:12:47,053 INFO    SystemMonitor:2189381 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-07-19 21:12:47,054 INFO    HandlerThread:2189381 [system_monitor.py:probe():214] Collecting system info
2024-07-19 21:12:47,054 INFO    SystemMonitor:2189381 [interfaces.py:start():190] Started cpu monitoring
2024-07-19 21:12:47,054 INFO    SystemMonitor:2189381 [interfaces.py:start():190] Started disk monitoring
2024-07-19 21:12:47,055 INFO    SystemMonitor:2189381 [interfaces.py:start():190] Started gpu monitoring
2024-07-19 21:12:47,056 INFO    SystemMonitor:2189381 [interfaces.py:start():190] Started memory monitoring
2024-07-19 21:12:47,057 INFO    SystemMonitor:2189381 [interfaces.py:start():190] Started network monitoring
2024-07-19 21:12:47,093 DEBUG   HandlerThread:2189381 [system_info.py:probe():196] Probing system
2024-07-19 21:12:47,094 DEBUG   HandlerThread:2189381 [system_info.py:_probe_git():181] Probing git
2024-07-19 21:12:47,103 DEBUG   HandlerThread:2189381 [system_info.py:_probe_git():189] Probing git done
2024-07-19 21:12:47,103 DEBUG   HandlerThread:2189381 [system_info.py:probe():244] Probing system done
2024-07-19 21:12:47,103 DEBUG   HandlerThread:2189381 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-41-generic-x86_64-with-glibc2.31', 'python': '3.11.5', 'heartbeatAt': '2024-07-19T21:12:47.093852', 'startedAt': '2024-07-19T21:12:46.710794', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '<python with no main file>', 'codePathLocal': None, 'git': {'remote': 'https://github.com/JackCai1206/transformer_arithmetic_v2.git', 'commit': '385120d00e8b63dd23b7dc207b01ff3267283705'}, 'email': 'jackcai1206@gmail.com', 'root': '/workspaces/anaconda/mamba_arithmetic', 'host': '53f90274c9ae', 'username': 'vscode', 'executable': '/opt/conda/bin/python', 'cpu_count': 32, 'cpu_count_logical': 64, 'cpu_freq': {'current': 2.4297968749999996, 'min': 2200.0, 'max': 3700.0}, 'cpu_freq_per_core': [{'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.199, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 3.599, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.197, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 3.587, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.197, 'min': 2200.0, 'max': 3700.0}, {'current': 4.269, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 3.7, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 3.7, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 3.7, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.056, 'min': 2200.0, 'max': 3700.0}, {'current': 3.597, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 3.889, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.199, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}, {'current': 2.2, 'min': 2200.0, 'max': 3700.0}], 'disk': {'/': {'total': 3666.450019836426, 'used': 1344.6259078979492}}, 'gpu': 'NVIDIA GeForce RTX 3090', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}, {'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}], 'memory': {'total': 251.53662872314453}}
2024-07-19 21:12:47,103 INFO    HandlerThread:2189381 [system_monitor.py:probe():224] Finished collecting system info
2024-07-19 21:12:47,104 INFO    HandlerThread:2189381 [system_monitor.py:probe():227] Publishing system info
2024-07-19 21:12:47,104 DEBUG   HandlerThread:2189381 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2024-07-19 21:12:47,104 DEBUG   HandlerThread:2189381 [system_info.py:_save_pip():68] Saving pip packages done
2024-07-19 21:12:47,104 DEBUG   HandlerThread:2189381 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2024-07-19 21:12:47,939 INFO    Thread-24 :2189381 [dir_watcher.py:_on_file_created():271] file/dir created: /workspaces/anaconda/mamba_arithmetic/plotting/wandb/run-20240719_211246-z2tx9aui/files/requirements.txt
2024-07-19 21:12:47,939 INFO    Thread-24 :2189381 [dir_watcher.py:_on_file_created():271] file/dir created: /workspaces/anaconda/mamba_arithmetic/plotting/wandb/run-20240719_211246-z2tx9aui/files/conda-environment.yaml
2024-07-19 21:12:52,031 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: status_report
2024-07-19 21:12:52,329 DEBUG   HandlerThread:2189381 [system_info.py:_save_conda():87] Saving conda packages done
2024-07-19 21:12:52,330 INFO    HandlerThread:2189381 [system_monitor.py:probe():229] Finished publishing system info
2024-07-19 21:12:52,330 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: status_report
2024-07-19 21:12:52,330 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: keepalive
2024-07-19 21:12:52,331 DEBUG   SenderThread:2189381 [sender.py:send():382] send: files
2024-07-19 21:12:52,331 INFO    SenderThread:2189381 [sender.py:_save_file():1392] saving file wandb-metadata.json with policy now
2024-07-19 21:12:52,349 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: stop_status
2024-07-19 21:12:52,350 DEBUG   SenderThread:2189381 [sender.py:send_request():409] send_request: stop_status
2024-07-19 21:12:52,351 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-19 21:12:52,461 DEBUG   SenderThread:2189381 [sender.py:send():382] send: telemetry
2024-07-19 21:12:52,462 DEBUG   SenderThread:2189381 [sender.py:send():382] send: config
2024-07-19 21:12:52,462 DEBUG   SenderThread:2189381 [sender.py:send():382] send: metric
2024-07-19 21:12:52,463 DEBUG   SenderThread:2189381 [sender.py:send():382] send: telemetry
2024-07-19 21:12:52,463 DEBUG   SenderThread:2189381 [sender.py:send():382] send: metric
2024-07-19 21:12:52,463 WARNING SenderThread:2189381 [sender.py:send_metric():1343] Seen metric with glob (shouldn't happen)
2024-07-19 21:12:52,463 DEBUG   SenderThread:2189381 [sender.py:send():382] send: telemetry
2024-07-19 21:12:52,463 DEBUG   SenderThread:2189381 [sender.py:send():382] send: telemetry
2024-07-19 21:12:52,463 DEBUG   SenderThread:2189381 [sender.py:send():382] send: config
2024-07-19 21:12:52,608 INFO    wandb-upload_0:2189381 [upload_job.py:push():131] Uploaded file /tmp/tmp7utn8usswandb/s3in1rwe-wandb-metadata.json
2024-07-19 21:12:52,940 INFO    Thread-24 :2189381 [dir_watcher.py:_on_file_modified():288] file/dir modified: /workspaces/anaconda/mamba_arithmetic/plotting/wandb/run-20240719_211246-z2tx9aui/files/conda-environment.yaml
2024-07-19 21:12:52,940 INFO    Thread-24 :2189381 [dir_watcher.py:_on_file_created():271] file/dir created: /workspaces/anaconda/mamba_arithmetic/plotting/wandb/run-20240719_211246-z2tx9aui/files/wandb-metadata.json
2024-07-19 21:12:52,996 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: log_artifact
2024-07-19 21:12:52,996 DEBUG   SenderThread:2189381 [sender.py:send_request():409] send_request: log_artifact
2024-07-19 21:12:53,571 INFO    wandb-upload_0:2189381 [upload_job.py:push():89] Uploaded file /home/vscode/.local/share/wandb/artifacts/staging/tmp2r0ebtaf
2024-07-19 21:12:53,571 INFO    wandb-upload_3:2189381 [upload_job.py:push():89] Uploaded file /home/vscode/.local/share/wandb/artifacts/staging/tmp82ntk28t
2024-07-19 21:12:53,615 INFO    wandb-upload_1:2189381 [upload_job.py:push():89] Uploaded file /home/vscode/.local/share/wandb/artifacts/staging/tmp7rvz28sb
2024-07-19 21:12:54,084 INFO    wandb-upload_2:2189381 [upload_job.py:push():89] Uploaded file /home/vscode/.local/share/wandb/artifacts/staging/tmpr94va7r2
2024-07-19 21:12:54,546 INFO    SenderThread:2189381 [sender.py:send_request_log_artifact():1458] logged artifact model-z2tx9aui - {'id': 'QXJ0aWZhY3Q6MTAwMzM1MjQ4Nw==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjI5MjQxMDQ0MA==', 'latestArtifact': None}}
2024-07-19 21:12:57,031 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: status_report
2024-07-19 21:12:57,547 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: status_report
2024-07-19 21:13:02,032 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: status_report
2024-07-19 21:13:02,547 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: status_report
2024-07-19 21:13:07,033 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: status_report
2024-07-19 21:13:07,349 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: stop_status
2024-07-19 21:13:07,350 DEBUG   SenderThread:2189381 [sender.py:send_request():409] send_request: stop_status
2024-07-19 21:13:07,351 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-19 21:13:08,414 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: status_report
2024-07-19 21:13:12,033 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: status_report
2024-07-19 21:13:13,416 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: status_report
2024-07-19 21:13:17,034 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: status_report
2024-07-19 21:13:18,419 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: status_report
2024-07-19 21:13:18,949 INFO    Thread-24 :2189381 [dir_watcher.py:_on_file_modified():288] file/dir modified: /workspaces/anaconda/mamba_arithmetic/plotting/wandb/run-20240719_211246-z2tx9aui/files/config.yaml
2024-07-19 21:13:22,034 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: status_report
2024-07-19 21:13:22,349 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: stop_status
2024-07-19 21:13:22,350 DEBUG   SenderThread:2189381 [sender.py:send_request():409] send_request: stop_status
2024-07-19 21:13:22,390 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-19 21:13:24,454 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: status_report
2024-07-19 21:13:27,035 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: status_report
2024-07-19 21:13:29,454 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: status_report
2024-07-19 21:13:31,750 DEBUG   SystemMonitor:2189381 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-07-19 21:13:31,752 DEBUG   SenderThread:2189381 [sender.py:send():382] send: stats
2024-07-19 21:13:32,753 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: status_report
2024-07-19 21:13:34,455 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: status_report
2024-07-19 21:13:37,350 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: stop_status
2024-07-19 21:13:37,350 DEBUG   SenderThread:2189381 [sender.py:send_request():409] send_request: stop_status
2024-07-19 21:13:37,390 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-19 21:13:37,753 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: status_report
2024-07-19 21:13:39,500 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: status_report
2024-07-19 21:13:42,754 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: status_report
2024-07-19 21:13:44,501 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: status_report
2024-07-19 21:13:47,057 DEBUG   SystemMonitor:2189381 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-07-19 21:13:47,059 DEBUG   SenderThread:2189381 [sender.py:send():382] send: stats
2024-07-19 21:13:47,754 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: status_report
2024-07-19 21:13:50,060 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: status_report
2024-07-19 21:13:52,350 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: stop_status
2024-07-19 21:13:52,350 DEBUG   SenderThread:2189381 [sender.py:send_request():409] send_request: stop_status
2024-07-19 21:13:52,390 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-19 21:13:52,755 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: status_report
2024-07-19 21:13:55,475 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: status_report
2024-07-19 21:13:57,756 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: status_report
2024-07-19 21:14:00,475 DEBUG   HandlerThread:2189381 [handler.py:handle_request():146] handle_request: status_report
2024-07-19 21:14:01,753 DEBUG   SenderThread:2189381 [sender.py:send():382] send: stats
2024-07-19 21:14:01,844 DEBUG   SenderThread:2189381 [sender.py:send():382] send: config
2024-07-19 21:14:01,845 DEBUG   SenderThread:2189381 [sender.py:send():382] send: metric
